,advertiser,devicecategory,count
3644,Dekbed Discounter,Smartphone,47
3645,Dekbed Discounter,Tablet,16
3646,Dekopasaj,Desktop,3
3647,Dela,Desktop,2
3648,Dela,Smartphone,7
3649,Delek Group,Desktop,44
3650,Delek Group,Smartphone,2
3651,Delek Group,Tablet,1
3652,Delhaize Group,Connected TV,1
3653,Delhaize Group,Desktop,1
3654,Delhaize Group,Smartphone,5
3655,Delhi Academy Of Medical Sciences,Smartphone,2
3656,Delivery Hero,Desktop,3
3657,Delivery Hero,Smartphone,934
3658,Delivery Hero,Tablet,7
3659,Dell,Desktop,688
3660,Dell,Smartphone,518
3661,Dell,Tablet,167
3662,Deloitte Touche Tohmatsu,Desktop,48
3663,Deloitte Touche Tohmatsu,Smartphone,92
3664,Deloitte Touche Tohmatsu,Tablet,19
3665,De'Longhi,Desktop,104
3666,De'Longhi,Smartphone,1670
3667,De'Longhi,Tablet,40
3668,Delta Air Lines,Desktop,15
3669,Delta Air Lines,Smartphone,18
3670,Delta Air Lines,Tablet,4
3671,Deltek,Desktop,55
3672,Deltek,Smartphone,21
3673,Deltek,Tablet,9
3674,Delticom,Desktop,34
3675,Delticom,Smartphone,145
3676,Delticom,Tablet,20
3677,Deluxauto,Desktop,49
3678,Deluxauto,Smartphone,194
3679,Deluxauto,Tablet,11
3680,Deluxe Corporation,Desktop,8
3681,Deluxe Corporation,Smartphone,1
3682,Deluxe Corporation,Tablet,3
3683,Demandbase,Desktop,3
3684,De MandemakersGroep,Desktop,15
3685,De MandemakersGroep,Smartphone,40
3686,De MandemakersGroep,Tablet,15
3687,Demand Media,Desktop,85
3688,Demand Media,Smartphone,168
3689,Demand Media,Tablet,32
3690,DeNA Co.- Ltd,Smartphone,2
3691,Denby Rise Pty. Ltd.,Smartphone,1
3692,denelli,Desktop,22
3693,denelli,Smartphone,176
3694,denelli,Tablet,29
3695,deng ronghai,Smartphone,2
3696,Denihan Hospitality Group,Desktop,114
3697,Denihan Hospitality Group,Smartphone,33
3698,Denihan Hospitality Group,Tablet,10
3699,Dennis Family,Desktop,5
3700,Dennis Family,Smartphone,10
3701,Dennis Family,Tablet,3
3702,Dennis Family Homes,Desktop,14
3703,Dennis Family Homes,Smartphone,11
3704,Dennis Family Homes,Tablet,1
3705,Dennis Kirk,Desktop,3
3706,Dennis Kirk,Smartphone,5
3707,Dennis Publishing,Desktop,43
3708,Dennis Publishing,Smartphone,143
3709,Dennis Publishing,Tablet,34
3710,Den norske stat,Desktop,79
3711,Den norske stat,Smartphone,84
3712,Den norske stat,Tablet,11
3713,Denny's,Smartphone,319
3714,Denny's,Tablet,7
3715,Dental Cremer Produtos Odontologicos,Desktop,2
3716,Dental Cremer Produtos Odontologicos,Smartphone,1
3717,Dental Excellence,Smartphone,7
3718,Dentalplans.com,Tablet,1
3719,Dentistry Plus,Desktop,3
3720,DePauli,Desktop,8
3721,DePauli,Smartphone,7
3722,DePauli,Tablet,2
3723,DePaul University,Smartphone,1
3724,De Persgroep Publishing,Desktop,297
3725,De Persgroep Publishing,Smartphone,213
3726,De Persgroep Publishing,Tablet,170
3727,De Plantage,Desktop,3
3728,Depositphotos,Desktop,13
3729,Derco,Smartphone,2
3730,Descomplica Produtora de Video Ensino a Distancia,Smartphone,3
3731,Design By Humans,Desktop,4
3732,Design By Humans,Smartphone,6
3733,Design Toscano,Desktop,1
3734,Design Toscano,Smartphone,3
3735,Design Within Reach,Smartphone,1
3736,Design Within Reach,Tablet,1
3737,Desigual,Desktop,17
3738,Desigual,Smartphone,41
3739,Desigual,Tablet,4
3740,Desjardins Group,Desktop,1
3741,Desjardins Group,Smartphone,6
3742,Desjardins Group,Tablet,3
3743,Despegar.com,Connected TV,1
3744,Despegar.com,Desktop,260
3745,Despegar.com,Smartphone,365
3746,Despegar.com,Tablet,50
3747,Dessy Group,Desktop,1
3748,Dessy Group,Smartphone,223
3749,Dessy Group,Tablet,3
3750,Destination Maternity,Desktop,8
3751,Destination Maternity,Smartphone,9
3752,Destination Maternity,Tablet,1
3753,Destinia,Desktop,8
3754,Destinia,Smartphone,5
3755,Destinia,Tablet,2
3756,Destinology,Desktop,3
3757,Destinology,Smartphone,7
3758,Deutsche Bahn,Connected TV,1
3759,Deutsche Bahn,Desktop,298
3760,Deutsche Bahn,Smartphone,523
3761,Deutsche Bahn,Tablet,147
3762,Deutsche Bank,Desktop,103
3763,Deutsche Bank,Smartphone,3
3764,Deutsche Bank,Tablet,4
3765,Deutsche Post DHL,Desktop,7
3766,Deutsche Post DHL,Smartphone,38
3767,Deutsche Post DHL,Tablet,1
3768,Deutscher Lotto- und Totoblock,Desktop,2
3769,Deutscher Lotto- und Totoblock,Smartphone,4
3770,Deutscher Lotto- und Totoblock,Tablet,5
3771,Deutsche Telekom,Connected TV,3
3772,Deutsche Telekom,Desktop,1450
3773,Deutsche Telekom,Smartphone,3090
3774,Deutsche Telekom,Tablet,717
3775,Deutsche Zentrale fur Tourismus,Desktop,2
3776,Deutsche Zentrale fur Tourismus,Smartphone,1
3777,Development Processes Group,Desktop,8
3778,Development Processes Group,Smartphone,1
3779,Development Processes Group,Tablet,1
3780,Devernois,Smartphone,3
3781,Dewan Housing Finance,Smartphone,7
3782,Dew Solutions,Desktop,4
3783,Dew Solutions,Smartphone,5
3784,Dex One Service,Smartphone,2
3785,DFDS,Desktop,3
3786,DFDS,Smartphone,14
3787,DFS Group,Desktop,883
3788,DFS Group,Smartphone,794
3789,DFS Group,Tablet,771
3790,DFV Deutsche Familienversicherung,Desktop,24
3791,DFV Deutsche Familienversicherung,Smartphone,174
3792,DFV Deutsche Familienversicherung,Tablet,9
3793,DHC Corporation,Desktop,5
3794,DHC Corporation,Smartphone,2
3795,DHC Corporation,Tablet,1
3796,DHI Group- Inc.,Desktop,15
3797,DHI Group- Inc.,Smartphone,9
3798,DHI Group- Inc.,Tablet,1
3799,Dhruva,Desktop,14
3800,Dhruva,Smartphone,3
3801,Diageo,Desktop,122
3802,Diageo,Smartphone,378
3803,Diageo,Tablet,14
3804,Dial A Flight,Desktop,142
3805,Dial A Flight,Tablet,19
3806,DIALOGO CUIABA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,Desktop,1
3807,DIALOGO CUIABA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,Smartphone,4
3808,Diamond Nexus Labs,Desktop,11
3809,Diamond Nexus Labs,Smartphone,18
3810,Diamond Nexus Labs,Tablet,12
3811,diamondpeak,Desktop,3
3812,diamondpeak,Smartphone,1
3813,diamondpeak,Tablet,1
3814,Diamond Resorts International,Desktop,1
3815,Diamond Resorts International,Smartphone,9
3816,Diamonds n Diamonds,Desktop,62
3817,Diamonds n Diamonds,Smartphone,122
3818,Diamonds n Diamonds,Tablet,13
3819,Diane Von Furstenberg,Desktop,46
3820,Diane Von Furstenberg,Smartphone,28
3821,Diane Von Furstenberg,Tablet,94
3822,Dick Blick Holdings,Desktop,2
3823,Dick Blick Holdings,Smartphone,23
3824,Dick Smith Electronics,Desktop,18
3825,Dick Smith Electronics,Smartphone,36
3826,Dick Smith Electronics,Tablet,7
3827,Dick's Sporting Goods,Desktop,21
3828,Dick's Sporting Goods,Smartphone,147
3829,Dick's Sporting Goods,Tablet,8
3830,Die Continentale,Desktop,2
3831,Die Kartenmacherei,Desktop,15
3832,Die Schweizerische Post,Desktop,138
3833,Die Schweizerische Post,Smartphone,45
3834,Die Schweizerische Post,Tablet,32
3835,Diesenhaus,Desktop,39
3836,Diesenhaus,Smartphone,19
3837,Diesenhaus,Tablet,1
3838,Diet Chef,Smartphone,5
3839,Diet Chef,Tablet,2
3840,DietiNatura,Desktop,11
3841,DietiNatura,Tablet,6
3842,Dietz & Watson,Smartphone,65
3843,Dietz & Watson,Tablet,1
3844,Diffusione Tessile,Desktop,3
3845,Diffusione Tessile,Smartphone,7
3846,Digibol,Desktop,20
3847,Digibol,Smartphone,11
3848,Digibol,Tablet,10
3849,Digicel,Desktop,753
3850,Digicel,Smartphone,547
3851,Digicel,Tablet,247
3852,Digi International,Desktop,6
3853,Digi International,Smartphone,2
3854,Digi-key,Desktop,44
3855,Digi-key,Tablet,1
3856,DIGISEARCH AND ADVERTISING- INC,Desktop,10
3857,Digital Brands Inc,Smartphone,2
3858,Digital Business Development,Desktop,9
3859,Digital Business Development,Smartphone,133
3860,Digital Business Development,Tablet,432
3861,Digital Globe Services,Desktop,12
3862,Digital Globe Services,Smartphone,34
3863,Digital Globe Services,Tablet,11
3864,Digital Marketer Labs,Desktop,3
3865,Digital Marketer Labs,Smartphone,3
3866,Digital Niche,Smartphone,14
3867,Digital Niche,Tablet,56
3868,Digital Realty,Desktop,2
3869,Digital Room,Tablet,1
3870,Digital Virgo,Desktop,15
3871,Digital Virgo,Smartphone,3447
3872,Digital Virgo,Tablet,36
3873,Digitapp,Smartphone,24
3874,Diligent,Desktop,8
3875,Diligent,Smartphone,4
3876,DineEquity,Desktop,4
3877,DineEquity,Smartphone,42
3878,DineEquity,Tablet,1
3879,Dinos Cecile,Desktop,1
3880,Diocesan School For Girls,Desktop,29
3881,Dip Corporation,Desktop,3
3882,Dip Corporation,Smartphone,4
3883,Dip Corporation,Tablet,1
3884,DirectAsia,Desktop,6
3885,DirectAsia,Smartphone,17
3886,Direct Healthcare,Desktop,6
3887,Direct Healthcare,Smartphone,15
3888,Direct Healthcare,Tablet,3
3889,Direct Holdings Worldwide,Smartphone,1
3890,Direct Insurance Group,Desktop,1
3891,Direct Insurance Group,Smartphone,20
3892,Direct Insurance Group,Tablet,1
3893,Direct Line Group,Connected TV,1
3894,Direct Line Group,Desktop,7
3895,Direct Line Group,Smartphone,413
3896,Direct Line Group,Tablet,175
3897,Direct Optic,Desktop,2
3898,Direct Publishing,Desktop,244
3899,Direct Publishing,Smartphone,2067
3900,Direct Publishing,Tablet,390
3901,Direct Textbook,Desktop,1
3902,Direct Textbook,Smartphone,5
3903,Direlec Group,Desktop,18
3904,Direlec Group,Smartphone,37
3905,Direlec Group,Tablet,6
3906,Discount Auto Center,Desktop,1
3907,Discount Dance Supply,Desktop,2
3908,Discount Dance Supply,Smartphone,3
3909,DISCOUNT FLOORING DEPOT,Desktop,17
3910,DISCOUNT FLOORING DEPOT,Smartphone,7
3911,DISCOUNT FLOORING DEPOT,Tablet,4
3912,Discount Tire,Desktop,47
3913,Discount Tire,Smartphone,532
3914,Discount Tire,Tablet,33
3915,Discover Financial Services,Desktop,76
3916,Discover Financial Services,Smartphone,696
3917,Discover Financial Services,Tablet,51
3918,Discover Hawaii Tours,Desktop,3
3919,Discover Hawaii Tours,Smartphone,7
3920,Discover Hawaii Tours,Tablet,2
3921,Discovery Communications,Desktop,175
3922,Discovery Communications,Smartphone,402
3923,Discovery Communications,Tablet,50
3924,Discovery Limited,Connected TV,1
3925,Discovery Limited,Desktop,6113
3926,Discovery Limited,Smartphone,15906
3927,Discovery Limited,Tablet,2012
3928,Discovery Travel Centre,Smartphone,6
3929,Dish Network,Desktop,40
3930,Dish Network,Smartphone,1336
3931,Dish Network,Tablet,112
3932,Distell,Smartphone,2
3933,District Photo,Desktop,4
3934,District Photo,Smartphone,2
3935,Diversified Exhibitions Australia Pty Ltd,Desktop,2
3936,Divers Supply,Smartphone,1
3937,Diviac,Desktop,3
3938,Diviac,Smartphone,12
3939,Diviac,Tablet,3
3940,Dixons Carphone,Connected TV,15
3941,Dixons Carphone,Desktop,4906
3942,Dixons Carphone,Smartphone,6452
3943,Dixons Carphone,Tablet,5353
3944,Djarum Group,Desktop,107
3945,Djarum Group,Smartphone,450
3946,Djarum Group,Tablet,6
3947,DJI,Desktop,28
3948,DJI,Smartphone,53
3949,DJI,Tablet,9
3950,Djoser,Desktop,9
3951,Djoser,Smartphone,1
3952,DLA Piper,Desktop,1
3953,DLA Piper,Smartphone,2
3954,D'leteren,Desktop,2
3955,DLF,Smartphone,1
3956,DMC Digital,Desktop,6
3957,DMC Digital,Smartphone,146
3958,DMC Digital,Tablet,7
3959,DM Drogerie Markt,Desktop,6
3960,DM Drogerie Markt,Smartphone,24
3961,DM Drogerie Markt,Tablet,1
3962,Dmis,Desktop,2
3963,Dmis,Smartphone,16
3964,DMM.com,Desktop,283
3965,DMM.com,Smartphone,28
3966,DMM.com,Tablet,1
3967, Dnata Travel UK Ltd,Desktop,1891
3968, Dnata Travel UK Ltd,Smartphone,1615
3969, Dnata Travel UK Ltd,Tablet,474
3970,DNB,Smartphone,1
3971,DNS Shop,Desktop,3
3972,DNS Shop,Smartphone,4
3973,DNS Shop,Tablet,2
3974,Doc Investments,Desktop,6
3975,Doc Investments,Smartphone,2
3976,DoCLASSE,Desktop,1
3977,Doctor's Associates,Desktop,63
3978,Doctor's Associates,Smartphone,204
3979,Doctor's Associates,Tablet,56
3980,DocuSign,Desktop,120
3981,DocuSign,Smartphone,51
3982,DocuSign,Tablet,7
3983,Dodo - dodo.fr,Desktop,1
3984,Dogan Holdings,Desktop,12
3985,Dogan Holdings,Smartphone,9
3986,Dogus Group,Desktop,9
3987,Dogus Group,Smartphone,4
3988,Doha Bank Qatar,Desktop,15
3989,Doha Bank Qatar,Smartphone,31
3990,Doha Bank Qatar,Tablet,3
3991,Dolan NW,Smartphone,5
3992,Dollar Thrifty Car Rental,Smartphone,13
3993,Domino's Pizza,Desktop,239
3994,Domino's Pizza,Smartphone,1887
3995,Domino's Pizza,Tablet,101
3996,Domisys - 74531,Desktop,1
3997,Domo,Desktop,38
3998,Domo,Smartphone,103
3999,Domo,Tablet,18
4000,Domoti,Desktop,3
4001,Domoti,Smartphone,2
4002,Done Deal,Desktop,11
4003,Done Deal,Smartphone,8
4004,Doniger Fashion Group,Desktop,22
4005,Doniger Fashion Group,Smartphone,22
4006,Doniger Fashion Group,Tablet,1
4007,Dooney & Bourke,Smartphone,4
4008,Doosan Infracore America Corp,Smartphone,1
4009,Dosti Realty,Desktop,6
4010,Dosti Realty,Smartphone,14
4011,DOUBLE SENS,Desktop,1
4012,Douglas Holding,Desktop,255
4013,Douglas Holding,Smartphone,102
4014,Douglas Holding,Tablet,16
4015,downies.com,Desktop,4
4016,downies.com,Smartphone,2
4017,downies.com,Tablet,1
4018,Download-Messenger.me,Desktop,17
4019,DPNY Beach Hotel & Spa,Smartphone,1
4020,DQ&A Media Group,Desktop,17
4021,DQ&A Media Group,Smartphone,77
4022,DQ&A Media Group,Tablet,5
4023,Draftkings,Smartphone,17
4024,Dragon Bleu,Desktop,5
4025,Dragon Bleu,Smartphone,4
4026,Dr Batras Positive Health Clinic,Smartphone,1
4027,Dr. Ci Labo,Desktop,1
4028,DreamJet SAS,Desktop,2
4029,Dream-Marriage.com,Desktop,1
4030,Dream-Marriage.com,Smartphone,2
4031,Dreamscape Networks FZ,Desktop,8
4032,Dreamscape Networks FZ,Smartphone,66
4033,Dreamscape Networks FZ,Tablet,8
4034,Dreamstime,Desktop,23
4035,dress-for-less GmbH,Desktop,1
4036,dress-for-less GmbH,Smartphone,9
4037,dress-for-less GmbH,Tablet,2
4038,Drew Brady & Co,Desktop,73
4039,Drew Brady & Co,Smartphone,73
4040,Drew Brady & Co,Tablet,26
4041,Drexel University,Desktop,1
4042,Drexel University,Smartphone,12
4043,D.R. Horton- Inc.,Smartphone,10
4044,Driver Solutions,Smartphone,8
4045,Drive-Sport,Desktop,1
4046,Drive Support,Desktop,8
4047,Drive Support,Smartphone,2
4048,Drive Support,Tablet,4
4049,Drive Time,Desktop,2
4050,Drive Time,Smartphone,42
4051,Drive Time,Tablet,2
4052,Drivy,Smartphone,1
4053,Drizly,Smartphone,1
4054,Dr Jays,Desktop,12
4055,Dr Jays,Smartphone,26
4056,Dr Jays,Tablet,5
4057,Dr Kurt Wolff,Desktop,1
4058,Dr Kurt Wolff,Smartphone,1
4059,DRL,Connected TV,1
4060,DRL,Desktop,4872
4061,DRL,Smartphone,1296
4062,DRL,Tablet,631
4063,Drom.ru,Smartphone,7
4064,DropBox,Desktop,9
4065,DropBox,Smartphone,158
4066,DropBox,Tablet,4
4067,DSM Group,Desktop,116
4068,DSM Group,Smartphone,262
4069,DSM Group,Tablet,153
4070,DTLM,Desktop,1
4071,Dubai Holding,Smartphone,1
4072,Dubai Parks & Resorts,Desktop,3
4073,Dubai Parks & Resorts,Smartphone,7
4074,Dublin Airport Authority,Smartphone,128
4075,Dublin Airport Authority,Tablet,11
4076,Dublin Business School,Smartphone,5
4077,Ducati,Smartphone,20
4078,Ducati,Tablet,2
4079,Ducere Group,Smartphone,2
4080,Duke University,Smartphone,1
4081,Duluth Trading Company,Smartphone,2
4082,Dun & Bradstreet,Desktop,12
4083,Dun & Bradstreet,Smartphone,35
4084,Dun & Bradstreet,Tablet,4
4085,Dunelm Group,Desktop,1154
4086,Dunelm Group,Smartphone,5657
4087,Dunelm Group,Tablet,3253
4088,Dunhuang Network,Desktop,357
4089,Dunhuang Network,Smartphone,1400
4090,Dunhuang Network,Tablet,39
4091,Dunkin Brands,Desktop,1
4092,Dunkin Brands,Smartphone,195
4093,Dunkin Brands,Tablet,3
4094,Dunster House,Desktop,322
4095,Dunster House,Smartphone,293
4096,Dunster House,Tablet,84
4097,DuPont,Desktop,1
4098,DuPont,Smartphone,47
4099,DuPont,Tablet,1
4100,Duproprio,Desktop,12
4101,Duproprio,Smartphone,6
4102,Duproprio,Tablet,4
4103,Durabrik,Desktop,5
4104,Durabrik,Smartphone,2
4105,Durrie Vision,Smartphone,1
4106,Dusit Hotels & Resorts,Desktop,5
4107,Dusit Hotels & Resorts,Tablet,1
4108,Dutch,Desktop,8
4109,Dutch,Smartphone,7
4110,Dutch,Tablet,6
4111,Dutch Expert Group,Desktop,7
4112,Duunitori,Desktop,56
4113,Duunitori,Smartphone,155
4114,Duunitori,Tablet,27
4115,DWSports,Smartphone,51
4116,DWSports,Tablet,3
4117,DXC,Desktop,1
4118,DXC,Smartphone,16
4119,Dynamic Resource Group,Smartphone,8
4120,Dynamic Resource Group,Tablet,3
4121,Dynatrace,Desktop,5
4122,Dynatrace,Tablet,3
4123,Dyson,Desktop,330
4124,Dyson,Smartphone,1003
4125,Dyson,Tablet,77
4126,E1 Entertainment,Tablet,1
4127,E2Evolution 37467570,Desktop,6
4128,E2Evolution 37467570,Smartphone,17
4129,E2Evolution 37467570,Tablet,7
4130,eAccess Solutions,Smartphone,4
4131,eAccess Solutions,Tablet,1
4132,Eaglemoss Capital,Desktop,138
4133,Eaglemoss Capital,Smartphone,216
4134,Eaglemoss Capital,Tablet,26
4135,Eagle Rider Motorcycle Rental,Desktop,23
4136,Eagle Rider Motorcycle Rental,Smartphone,47
4137,Eagle Rider Motorcycle Rental,Tablet,12
4138,East Coast Main Line,Smartphone,1
4139,Eastman Kodak,Smartphone,1
4140,East of England Coop,Smartphone,2
4141,Eastwood Company,Desktop,3
4142,Eastwood Company,Smartphone,4
4143,Easy Computers,Desktop,279
4144,Easy Computers,Smartphone,246
4145,Easy Computers,Tablet,114
4146,Easy Forex,Connected TV,6
4147,Easy Forex,Desktop,889
4148,Easy Forex,Smartphone,16
4149,Easy Forex,Tablet,4
4150,EasyJet,Desktop,42
4151,EasyJet,Smartphone,15
4152,EasyJet,Tablet,2
4153,Easy Mobile Logistics,Desktop,19
4154,Easy Mobile Logistics,Smartphone,26
4155,Easy Mobile Logistics,Tablet,1
4156,Easynvest,Desktop,2
4157,Eaton Vance,Smartphone,1
4158,eBay Inc.,Connected TV,4
4159,eBay Inc.,Desktop,3683
4160,eBay Inc.,Smartphone,11184
4161,eBay Inc.,Tablet,1287
4162,EBG Informaiton Technologies & Services,Smartphone,1
4163,Ebuilt Com Eletronico Ltda,Desktop,9
4164,Ebuyer,Connected TV,1
4165,Ebuyer,Desktop,332
4166,Ebuyer,Smartphone,2143
4167,Ebuyer,Tablet,507
4168,eCampus.com,Smartphone,1
4169,ECCO Group,Desktop,461
4170,ECCO Group,Smartphone,286
4171,ECCO Group,Tablet,164
4172,EC Design,Desktop,2
4173,EC Design,Smartphone,19
4174,Echo,Smartphone,1
4175,EchoStar,Desktop,1
4176,EchoStar,Smartphone,1
4177,EchoStar,Tablet,1
4178,Eckes Granini,Desktop,1
4179,Eckes Granini,Smartphone,7
4180,Ecoline Windows,Desktop,14
4181,Ecoline Windows,Smartphone,39
4182,Ecoline Windows,Tablet,22
4183,E-Com Group,Desktop,171
4184,E-Com Group,Smartphone,113
4185,E-Com Group,Tablet,28
4186,E-Conolight,Desktop,2
4187,E-Conolight,Smartphone,1
4188,Economy Car Hire,Desktop,19
4189,Economy Car Hire,Tablet,7
4190,Economy Car Rentals,Desktop,11
4191,Economy Car Rentals,Smartphone,13
4192,Economy Car Rentals,Tablet,4
4193,Ecosse Unique,Desktop,1
4194,Ecovision systems,Desktop,9
4195,Ecovision systems,Smartphone,18
4196,Ecovision systems,Tablet,3
4197,ECPI College of Technology,Smartphone,11
4198,ECPI College of Technology,Tablet,1
4199,E-Crunch,Desktop,24
4200,E-Crunch,Smartphone,17
4201,Eddie Bauer,Desktop,37
4202,Eddie Bauer,Smartphone,37
4203,Eddie Bauer,Tablet,14
4204,EDEKA Group,Desktop,6
4205,EDEKA Group,Smartphone,8
4206,EDEKA Group,Tablet,2
4207,Edelweiss Group,Smartphone,1
4208,Edemir Moser Epp,Desktop,8
4209,Edemir Moser Epp,Smartphone,15
4210,Eden Laser Clinics,Desktop,10
4211,Eden Laser Clinics,Smartphone,10
4212,Edenly,Desktop,1
4213,Edenly,Smartphone,17
4214,Edenred,Desktop,2
4215,Edenred,Smartphone,3
4216,Edf,Desktop,1458
4217,Edf,Smartphone,399
4218,Edgewell Personal Care,Desktop,24
4219,Edgewell Personal Care,Smartphone,447
4220,Edgewell Personal Care,Tablet,64
4221,Edible Arrangements,Desktop,5
4222,Edible Arrangements,Smartphone,6
4223,Edible Arrangements,Tablet,3
4224,Edisac,Desktop,1
4225,Edisons,Desktop,11
4226,Edith Cowan University,Desktop,5
4227,Edith Cowan University,Smartphone,2
4228,Edmonton Economic Development Corporation,Desktop,10
4229,Edmonton Economic Development Corporation,Smartphone,121
4230,Edmonton Economic Development Corporation,Tablet,46
4231,Edmonton Mall Property,Desktop,11
4232,Edmonton Mall Property,Tablet,11
4233,Edmund Optics,Desktop,1
4234,e-domizil Group,Desktop,7
4235,e-domizil Group,Tablet,3
4236,eDreams ODIGEO,Desktop,1111
4237,eDreams ODIGEO,Smartphone,623
