,advertiser,devicecategory,count
7682,Lampenwelt,Tablet,43
7683,Lamps Plus,Desktop,4
7684,Lamps Plus,Smartphone,192
7685,Lamps Plus,Tablet,3
7686,Landes-Hypothekenbank Tirol Anteilsverwaltung,Desktop,1
7687,Landes-Hypothekenbank Tirol Anteilsverwaltung,Smartphone,1
7688,Landes-Hypothekenbank Tirol Anteilsverwaltung,Tablet,1
7689,Landing Factory,Desktop,7
7690,Landing Factory,Smartphone,820
7691,Landing Factory,Tablet,17
7692,LandMark Group,Desktop,97
7693,LandMark Group,Smartphone,293
7694,LandMark Group,Tablet,20
7695,Landmark Media Enterprises,Desktop,2
7696,Landmark Media Enterprises,Smartphone,47
7697,Landmark Online India,Desktop,23
7698,Landmark Online India,Smartphone,35
7699,Landmark Online India,Tablet,1
7700,Land O'Lakes,Smartphone,2
7701,Land Rover Dealers,Desktop,2
7702,Land Rover Dealers,Smartphone,3
7703,Lands' End,Desktop,639
7704,Lands' End,Smartphone,194
7705,Lands' End,Tablet,127
7706,landybridal.com,Desktop,1
7707,landybridal.com,Smartphone,7
7708,landybridal.com,Tablet,1
7709,Lansforsakringar,Smartphone,1
7710,Lansforsakringar,Tablet,1
7711,La Poste,Desktop,4
7712,La Poste,Smartphone,4
7713,La Redoute,Desktop,1063
7714,La Redoute,Smartphone,2787
7715,La Redoute,Tablet,525
7716,Larsson & Jennings,Desktop,60
7717,Larsson & Jennings,Smartphone,74
7718,Larsson & Jennings,Tablet,24
7719,La Salle,Desktop,1
7720,La Salle,Smartphone,4
7721,Laser Eye Center,Desktop,1
7722,Laser Eye Center,Smartphone,4
7723,Laser Pointer Wholesale,Connected TV,3
7724,Laser Pointer Wholesale,Desktop,85
7725,Laser Pointer Wholesale,Smartphone,5864
7726,Laser Pointer Wholesale,Tablet,281
7727,Lasik MD,Desktop,13
7728,Lasik MD,Smartphone,162
7729,Lasik MD,Tablet,2
7730,Lastar,Tablet,1
7731,Lastminute.com Group,Desktop,2268
7732,Lastminute.com Group,Smartphone,1302
7733,Lastminute.com Group,Tablet,450
7734,Last Strategy,Smartphone,4
7735,Las Vegas Convention & Visitors Authority,Connected TV,1
7736,Las Vegas Convention & Visitors Authority,Desktop,340
7737,Las Vegas Convention & Visitors Authority,Smartphone,862
7738,Las Vegas Convention & Visitors Authority,Tablet,100
7739,Las Vegas Sands,Desktop,41
7740,Las Vegas Sands,Smartphone,24
7741,Las Vegas Sands,Tablet,5
7742,LATAM Airlines,Desktop,355
7743,LATAM Airlines,Smartphone,238
7744,LATAM Airlines,Tablet,164
7745,Latamy,Connected TV,1
7746,Latamy,Desktop,2
7747,Latamy,Smartphone,1
7748,Latineuro,Smartphone,3
7749,Latitude Financial Services Group,Desktop,55
7750,Latitude Financial Services Group,Smartphone,167
7751,La Trobe University,Smartphone,4
7752,Laura's Shoppe,Desktop,136
7753,Laura's Shoppe,Smartphone,63
7754,Laura's Shoppe,Tablet,54
7755,Laureate International Universities,Desktop,168
7756,Laureate International Universities,Smartphone,551
7757,Laureate International Universities,Tablet,44
7758,Lavazza Luigi,Smartphone,279
7759,Lavazza Luigi,Tablet,281
7760,LawDepot.com,Desktop,1
7761,LawDepot.com,Smartphone,1
7762,Lawson,Desktop,1
7763,Lawson,Smartphone,2
7764,Lawson,Tablet,1
7765,La-Z-Boy,Desktop,13
7766,La-Z-Boy,Smartphone,84
7767,La-Z-Boy,Tablet,7
7768,LBC France,Desktop,2
7769,LBC France,Smartphone,10
7770,LBC France,Tablet,2
7771,LBF Travel,Desktop,1
7772,L Brands,Desktop,593
7773,L Brands,Smartphone,1171
7774,L Brands,Tablet,29
7775,LCW,Desktop,4
7776,LCW,Smartphone,16
7777,LCX Digital,Smartphone,2
7778,LDLC.com Group,Smartphone,3
7779,LD Products,Desktop,48
7780,LD Products,Smartphone,8
7781,LD Products,Tablet,1
7782,Lead Advisory Company,Connected TV,1
7783,Lead Advisory Company,Desktop,22
7784,Lead Advisory Company,Smartphone,20
7785,Lead Advisory Company,Tablet,146
7786,Leadpages,Desktop,7
7787,Leadpages,Smartphone,10
7788,Lead Technologies,Connected TV,2
7789,Lead Technologies,Desktop,2622
7790,Lead Technologies,Smartphone,742
7791,Lead Technologies,Tablet,1855
7792,Learn To Trade,Desktop,1
7793,Learn To Trade,Smartphone,1
7794,Lebara,Desktop,127
7795,Lebara,Smartphone,100
7796,Lebara,Tablet,351
7797,Le Boutique,Desktop,1
7798,Le Cercle des Vacances,Smartphone,3
7799,Le Cercle des Vacances,Tablet,1
7800,Leclerc Group,Desktop,4
7801,Leclerc Group,Smartphone,2
7802,Le comptoir de l'Or,Smartphone,1
7803,Lecturio,Desktop,1
7804,Ledbury,Desktop,36
7805,Ledbury,Smartphone,23
7806,Leesa Sleep,Desktop,6
7807,Leesa Sleep,Smartphone,48
7808,Leesa Sleep,Tablet,3
7809,Legal & General,Desktop,293
7810,Legal & General,Smartphone,192
7811,Legal & General,Tablet,69
7812,Legal One,Desktop,1
7813,Legal One,Smartphone,3
7814,Legalstart.fr,Desktop,1
7815,Legalstart.fr,Smartphone,1
7816,LegalZoom,Desktop,7
7817,LegalZoom,Smartphone,14
7818,LegalZoom,Tablet,1
7819,Le Guide,Desktop,4
7820,Lehner Versand,Desktop,1
7821,Lehner Versand,Smartphone,160
7822,Lehner Versand,Tablet,2
7823,Leisure Group,Desktop,44
7824,Leisure Group,Smartphone,12
7825,Leisure Group,Tablet,6
7826,Leisure Pass Group,Desktop,8
7827,Leisure Pass Group,Smartphone,138
7828,Leisure Pass Group,Tablet,2
7829,Lemonade INC,Smartphone,11
7830,Lemonade INC,Tablet,1
7831,Lendgo,Desktop,1
7832,Lendgo,Smartphone,5
7833,Lending Club,Smartphone,2
7834,LendingTree,Desktop,3
7835,LendingTree,Smartphone,144
7836,LendingTree,Tablet,10
7837,Lennar Corporation,Desktop,10
7838,Lennar Corporation,Smartphone,96
7839,Lennar Corporation,Tablet,3
7840,Lennox Industries,Desktop,24
7841,Lennox Industries,Smartphone,7
7842,Lennox Industries,Tablet,160
7843,Lenovo,Connected TV,1
7844,Lenovo,Desktop,1122
7845,Lenovo,Smartphone,781
7846,Lenovo,Tablet,270
7847,Leonard Green & Partners,Smartphone,11
7848,Leon's Furniture,Desktop,1
7849,Leon's Furniture,Smartphone,3
7850,Leon's Furniture,Tablet,1
7851,Leopalace21,Smartphone,1
7852,Leo Pharma,Desktop,1
7853,Leo Pharma,Smartphone,2
7854,LE PAGE PHILIPPE,Desktop,1
7855,LE PAGE PHILIPPE,Tablet,1
7856,Les Mousquetaires,Desktop,9
7857,Les Mousquetaires,Smartphone,2
7858,Les Mousquetaires,Tablet,1
7859,LesPAC,Smartphone,1
7860,Les Relais De La Fete,Smartphone,1
7861,Les Schwab Tire Centers,Smartphone,2
7862,Lesson Nine GmbH,Desktop,4
7863,Lesson Nine GmbH,Smartphone,9
7864,Lestendances.fr,Desktop,1
7865,Lestendances.fr,Smartphone,4
7866,Lestendances.fr,Tablet,4
7867,LetsGo2,Desktop,73
7868,LetsGo2,Tablet,91
7869,Leukemia & Lymphoma Society,Desktop,2
7870,Leumi Bank Group,Desktop,3
7871,Leumi Bank Group,Smartphone,5
7872,Leumi Bank Group,Tablet,3
7873,Levenger Company,Smartphone,2
7874,Levenger Company,Tablet,1
7875,Leverages,Desktop,12
7876,Leverages,Smartphone,8
7877,Leverages,Tablet,4
7878,Levi Strauss & Co,Desktop,1574
7879,Levi Strauss & Co,Smartphone,3450
7880,Levi Strauss & Co,Tablet,548
7881,Lewis Jewelers,Tablet,2
7882,L'Exception,Desktop,7
7883,L'Exception,Smartphone,6
7884,Lexmark International,Smartphone,1
7885,Lexo Media Group,Connected TV,2
7886,Lexo Media Group,Desktop,423
7887,Lexus Dealers,Smartphone,9
7888,Lexxus,Smartphone,1
7889,LG Group,Desktop,8084
7890,LG Group,Smartphone,3585
7891,LG Group,Tablet,2283
7892,LGO Luxury Goods Online,Smartphone,2
7893,L'Homme Moderne,Desktop,4
7894,Liberal Party Of Australia,Desktop,10
7895,Liberty Global,Connected TV,2
7896,Liberty Global,Desktop,2868
7897,Liberty Global,Smartphone,2402
7898,Liberty Global,Tablet,1732
7899,Liberty Holdings,Tablet,2
7900,Liberty Media,Desktop,4
7901,Liberty Media,Smartphone,53
7902,Liberty Media,Tablet,8
7903,Liberty Mutual,Desktop,3
7904,Liberty Mutual,Smartphone,18
7905,Liberty Mutual,Tablet,2
7906,Liberty University,Desktop,1
7907,Liberty University,Smartphone,46
7908,Liberty University,Tablet,2
7909,Liberty Wireless,Desktop,65
7910,Liberty Wireless,Smartphone,402
7911,Liberty Wireless,Tablet,40
7912,Libratone,Desktop,7
7913,Libratone,Smartphone,51
7914,Libratone,Tablet,9
7915,Lida Group Holdings,Tablet,1
7916,Lifespan Kids,Smartphone,4
7917,Lifestyle4Living Mobelvertrieb,Desktop,1
7918,lifestylejournal,Desktop,100
7919,lifestylejournal,Smartphone,929
7920,lifestylejournal,Tablet,100
7921,Life Time Fitness,Smartphone,5
7922,Lifetime Health & Fitness,Smartphone,10
7923,Lifetime Health & Fitness,Tablet,2
7924,Lifull,Desktop,83
7925,Lifull,Smartphone,162
7926,Lifull,Tablet,15
7927,Lighting Ever,Smartphone,5
7928,Light In The Box,Connected TV,14
7929,Light In The Box,Desktop,1784
7930,Light In The Box,Smartphone,1009
7931,Light In The Box,Tablet,1439
7932,Lightricks,Smartphone,9995
7933,Lightspeed POS Inc.,Connected TV,2
7934,Lightspeed POS Inc.,Desktop,40
7935,Lightspeed POS Inc.,Smartphone,1022
7936,Lightspeed POS Inc.,Tablet,57
7937,LightUp Shopping Club,Desktop,4
7938,Lilenthal Lifestyle,Desktop,2840
7939,Lilenthal Lifestyle,Smartphone,2254
7940,Lilenthal Lifestyle,Tablet,1599
7941,LILLYDOO,Desktop,4
7942,LILLYDOO,Smartphone,15
7943,LILLYDOO,Tablet,1
7944,Lilly Pulitzer,Desktop,3
7945,Lilly Pulitzer,Smartphone,3
7946,Lilly Pulitzer,Tablet,1
7947,Limba RS,Smartphone,45
7948,Limba RS,Tablet,3
7949,Limoges Jewelry,Smartphone,2
7950,Lincoln Center For The Performing Arts- Inc,Desktop,28
7951,Lincoln Center For The Performing Arts- Inc,Smartphone,149
7952,Lincoln Center For The Performing Arts- Inc,Tablet,56
7953,Lincoln Educational Services Corporation,Desktop,1
7954,Lindblad Expeditions Holding,Smartphone,4
7955,Lingusta Egitim Ve Bilgi Teknolojileri,Smartphone,2
7956,Links of London,Desktop,271
7957,Links of London,Smartphone,3
7958,Links of London,Tablet,76
7959,Linode,Desktop,4
7960,Linode,Smartphone,2
7961,Linvosges,Desktop,47
7962,Linvosges,Smartphone,2
7963,Linvosges,Tablet,1
7964,Lion,Desktop,10
7965,Lion,Smartphone,1
7966,Lion,Tablet,1
7967,Lionmobi Holding,Smartphone,3
7968,Lionmobi Holding,Tablet,1
7969,Lions Gate Entertainment,Desktop,31
7970,Lions Gate Entertainment,Smartphone,236
7971,Lions Gate Entertainment,Tablet,11
7972,Lippo Group,Smartphone,2
7973,Liquid Fusion,Desktop,184
7974,Liquid Fusion,Smartphone,590
7975,Liquid Fusion,Tablet,677
7976,Liquidity Services,Smartphone,5
7977,Lisa Leonard Designs,Smartphone,8
7978,Lite n' Easy,Desktop,333
7979,Lite n' Easy,Smartphone,78
7980,Lite n' Easy,Tablet,70
7981,litres.ru,Desktop,3
7982,litres.ru,Smartphone,2
7983,litres.ru,Tablet,1
7984,Little Caesars,Desktop,2
7985,Little Caesars,Smartphone,17
7986,Little Caesars,Tablet,3
7987,Liu Jo,Desktop,8
7988,Liu Jo,Smartphone,40
7989,Liu Jo,Tablet,3
7990,Livario / Kostüme.com,Desktop,10
7991,Livario / Kostüme.com,Smartphone,18
7992,Livario / Kostüme.com,Tablet,1
7993,LiveCareer,Desktop,142
7994,LiveCareer,Smartphone,366
7995,LiveCareer,Tablet,144
7996,Live Nation Entertainment,Desktop,370
7997,Live Nation Entertainment,Smartphone,5759
7998,Live Nation Entertainment,Tablet,804
7999,LivePerson,Desktop,5
8000,Liverpool.com.mx,Desktop,66
8001,Liverpool.com.mx,Smartphone,56
8002,Liverpool.com.mx,Tablet,27
8003,Liverpool Hope University,Desktop,21
8004,Liverpool Hope University,Smartphone,40
8005,Liverpool Hope University,Tablet,7
8006,Liverpool Victoria,Desktop,2
8007,Liverpool Victoria,Smartphone,4
8008,LiveWatch,Smartphone,1
8009,Living online,Desktop,1
8010,Living online,Smartphone,3
8011,Living Spaces,Desktop,1
8012,Living Spaces,Smartphone,17
8013,Livraria Cultura,Desktop,1
8014,Livraria Saraiva,Desktop,1
8015,Livspace,Desktop,3
8016,Livspace,Smartphone,70
8017,Lixil,Desktop,2
8018,Lixil,Smartphone,1
8019,LJ Hooker,Smartphone,8
8020,LJ Hooker,Tablet,5
8021,LK International AG,Desktop,14
8022,LK International AG,Smartphone,9
8023,LK International AG,Tablet,4
8024,LKQ Corporation,Desktop,198
8025,LKQ Corporation,Smartphone,752
8026,LKQ Corporation,Tablet,25
8027,L.L. Bean,Desktop,50
8028,L.L. Bean,Smartphone,31
8029,L.L. Bean,Tablet,23
8030,Lloyds Banking Group,Desktop,174
8031,Lloyds Banking Group,Smartphone,57
8032,Lloyds Banking Group,Tablet,22
8033,Loberon,Desktop,11
8034,Loberon,Smartphone,2
8035,Loberon,Tablet,1
8036,Loblaw Companies,Desktop,181
8037,Loblaw Companies,Smartphone,1511
8038,Loblaw Companies,Tablet,646
8039,Localiza,Smartphone,2
8040,Locasun,Desktop,5
8041,LocaWeb,Smartphone,1
8042,L'occitane,Desktop,52
8043,L'occitane,Smartphone,48
8044,L'occitane,Tablet,13
8045,Lockheed Martin,Desktop,1
8046,Lockheed Martin,Smartphone,3
8047,Locondo,Desktop,7
8048,Locondo,Smartphone,4
8049,Lodha Group,Smartphone,3
8050,Loesdau,Desktop,11
8051,Loesdau,Smartphone,5
8052,Logic Supply,Desktop,146
8053,Logic Supply,Smartphone,7
8054,Logic Supply,Tablet,1
8055,Logitech,Desktop,46
8056,Logitech,Smartphone,54
8057,Logitech,Tablet,14
8058,Logitravel,Desktop,47
8059,Logitravel,Smartphone,17
8060,Logitravel,Tablet,50
8061,Log Me In,Desktop,292
8062,Log Me In,Smartphone,564
8063,Log Me In,Tablet,76
8064,LogoCare,Smartphone,3
8065,LOGO Seguros Portugal,Smartphone,1
8066,LOI,Desktop,2
8067,LOI,Smartphone,10
8068,LOI,Tablet,1
8069,LoJack,Smartphone,1
8070,Loja do Mecanico,Desktop,4
8071,Loja do Mecanico,Smartphone,5
8072,Lojas Renner Group,Desktop,14
8073,Lojas Renner Group,Smartphone,14
8074,Lojas Renner Group,Tablet,1
8075,Lole,Desktop,2
8076,Lole,Smartphone,1
8077,Lole,Tablet,1
8078,LoMonaco,Smartphone,2
8079,LoMonaco,Tablet,1
8080,LONDON CENTRAL YOUNG MEN'S CHRISTIAN ASSOCIATION LTD,Desktop,3
8081,LONDON CENTRAL YOUNG MEN'S CHRISTIAN ASSOCIATION LTD,Smartphone,3
8082,London orthotics,Desktop,1
8083,London Review of Books,Smartphone,1
8084,London School of Business & Finance,Desktop,3
8085,London School of Business & Finance,Smartphone,6
8086,London School of Business & Finance,Tablet,1
8087,Lonely Planet,Desktop,17
8088,Lonely Planet,Smartphone,63
8089,Lonely Planet,Tablet,5
8090,Lone Star Comics,Desktop,10
8091,Lone Star Comics,Smartphone,17
8092,Lone Star Comics,Tablet,3
8093,longislandwatch,Smartphone,7
8094,Long Tall Sally,Connected TV,1
8095,Long Tall Sally,Desktop,57
8096,Long Tall Sally,Smartphone,720
8097,Long Tall Sally,Tablet,31
8098,Long Tech Network,Smartphone,2740
8099,Long Tech Network,Tablet,6
8100,Look4design,Desktop,1
8101,Look4design,Smartphone,7
8102,Lool,Desktop,13
8103,Loopmasters,Desktop,20
8104,Loopmasters,Smartphone,19
8105,Loopmasters,Tablet,10
8106,L'Oreal,Desktop,506
8107,L'Oreal,Smartphone,706
8108,L'Oreal,Tablet,96
8109,Lorex Technology,Connected TV,1
8110,Lorex Technology,Desktop,67
8111,Lorex Technology,Smartphone,50
8112,Lorex Technology,Tablet,7
8113,Lo & Sons,Smartphone,6
8114,Lotte,Desktop,49
8115,Lotte,Smartphone,54
8116,Lotte,Tablet,5
8117,Louisville Convention & Visitors Bureau,Desktop,3
8118,Louisville Convention & Visitors Bureau,Smartphone,7
8119,Lounge Lover Pty Ltd,Desktop,13
8120,Lounge Lover Pty Ltd,Smartphone,5
8121,Love Book,Desktop,3
8122,Love Book,Smartphone,38
8123,Love Culture,Desktop,1
8124,LoveKnitting,Desktop,31
8125,LoveKnitting,Smartphone,51
8126,LoveKnitting,Tablet,35
8127,Lovepop Cards,Smartphone,1
8128,love-sl.ru / sunlight,Desktop,1
8129,Love the sign,Smartphone,1
8130,Lowe's Companies,Desktop,81
8131,Lowe's Companies,Smartphone,271
8132,Lowe's Companies,Tablet,28
8133,Lowest Rates,Desktop,3
8134,Lowest Rates,Smartphone,12
8135,Lowest Rates,Tablet,6
8136,Loyola Marymount University,Tablet,2
8137,Lozali,Desktop,6
8138,Lozali,Smartphone,1
8139,Lozali,Tablet,4
8140,LPL Financial,Smartphone,1
8141,LPP,Desktop,212
8142,LPP,Smartphone,357
8143,LPP,Tablet,48
8144,LTC Global,Desktop,1
8145,LTC Global,Smartphone,3
8146,LTT-Versand GmbH,Desktop,1
8147,LTT-Versand GmbH,Smartphone,7
8148,Lucardi Juwelier,Desktop,1
8149,Lucio Tan Group,Desktop,1
8150,Lucio Tan Group,Smartphone,2
8151,Lucio Tan Group,Tablet,1
8152,Ludendo,Desktop,1
8153,Ludwig Goertz,Smartphone,3
8154,Lufthansa Group,Desktop,1234
8155,Lufthansa Group,Smartphone,151
8156,Lufthansa Group,Tablet,115
8157,Luisa Via Roma,Desktop,246
8158,Luisa Via Roma,Smartphone,234
8159,Luisa Via Roma,Tablet,36
8160,Luiza Barcelos,Desktop,1
8161,Lukie Games,Smartphone,7
8162,Lulu,Desktop,7
8163,Lululemon Athletica,Desktop,521
8164,Lululemon Athletica,Smartphone,1197
8165,Lululemon Athletica,Tablet,164
8166,Lulu's Fashion Lounge,Desktop,12
8167,Lulu's Fashion Lounge,Smartphone,13
8168,Lulu's Fashion Lounge,Tablet,1
8169,Lumber Liquidators,Desktop,2
8170,Lumber Liquidators,Smartphone,8
8171,Lumber Liquidators,Tablet,1
8172,Lumens Light + Living,Desktop,11
8173,Lumens Light + Living,Smartphone,21
8174,Lumens Light + Living,Tablet,2
8175,LunaJets,Desktop,4
8176,LunaJets,Smartphone,89
8177,LunaJets,Tablet,3
8178,Lutron Electronics,Desktop,1
8179,Lutron Electronics,Smartphone,6
8180,Lutron Electronics,Tablet,1
8181,Luxebedden,Smartphone,9
8182,Lux Group,Desktop,376
8183,Lux Group,Smartphone,682
8184,Lux Group,Tablet,51
8185,Luxola,Desktop,254
8186,Luxola,Smartphone,260
8187,Luxola,Tablet,27
8188,Luxottica,Desktop,166
8189,Luxottica,Smartphone,730
8190,Luxottica,Tablet,44
8191,Luxury Card,Smartphone,1
8192,Luxury Card,Tablet,1
8193,LVMH Louis Vuitton Moet Hennessy,Connected TV,2
8194,LVMH Louis Vuitton Moet Hennessy,Desktop,1201
8195,LVMH Louis Vuitton Moet Hennessy,Smartphone,3760
8196,LVMH Louis Vuitton Moet Hennessy,Tablet,1619
8197,LVS Brokers,Smartphone,1
8198,Lwp Property Group,Smartphone,10
8199,LWS,Desktop,2
8200,LWS,Tablet,1
8201,Lyft,Smartphone,48
8202,Lyko Hair,Desktop,39
8203,Lyko Hair,Smartphone,15
8204,Lyko Hair,Tablet,2
8205,Lyst Ltd,Desktop,136
8206,Lyst Ltd,Smartphone,236
8207,Lyst Ltd,Tablet,30
8208,M2 Telecommunications Group Ltd,Connected TV,1
8209,M2 Telecommunications Group Ltd,Desktop,381
8210,M2 Telecommunications Group Ltd,Smartphone,460
8211,M2 Telecommunications Group Ltd,Tablet,167
8212,M3 Career,Desktop,2
8213,M3 Career,Smartphone,1
8214,M7 Group,Desktop,39
8215,M7 Group,Smartphone,70
8216,M7 Group,Tablet,35
8217,Maboutiqueonaturel - 86642970,Desktop,2
8218,Maboutiqueonaturel - 86642970,Smartphone,1
8219,MacDonald Hotels,Desktop,1
8220,MacDonald Hotels,Smartphone,1
8221,MacDonald Hotels,Tablet,1
8222,MachineZone,Smartphone,1
8223,Macintosh Retail Group,Desktop,25
8224,Macintosh Retail Group,Smartphone,23
8225,Macintosh Retail Group,Tablet,10
8226,mack weldon,Desktop,14
8227,mack weldon,Smartphone,21
8228,Macmillan,Smartphone,46
8229,MacMillan Cancer Support,Desktop,123
8230,MacMillan Cancer Support,Smartphone,2294
8231,MacMillan Cancer Support,Tablet,650
8232,MacNeil Automotive Products,Desktop,2
8233,MacNeil Automotive Products,Smartphone,8
8234,MacNeil Automotive Products,Tablet,3
8235,MacPaw,Desktop,1019
8236,Macquarie Group,Desktop,100
8237,Macquarie Group,Smartphone,34
8238,Macquarie Group,Tablet,37
8239,Macquarie Mint,Smartphone,2
8240,Macquarie Mint,Tablet,2
8241,Macy's,Desktop,9
8242,Macy's,Smartphone,179
8243,Macy's,Tablet,10
8244,Madanes-Peysha Publishing,Desktop,1
8245,Madanes-Peysha Publishing,Smartphone,4292
8246,Madanes-Peysha Publishing,Tablet,439
8247,MAD Campaign,Desktop,1
8248,MAD Campaign,Smartphone,2
8249,Madden Industrial Craftsmen,Smartphone,1
8250,Made.com Design,Desktop,1757
8251,Made.com Design,Smartphone,1626
8252,Made.com Design,Tablet,184
8253,Made in Design,Desktop,10
8254,Made in Design,Smartphone,41
8255,Made in Design,Tablet,4
8256,MadeInSport.com,Smartphone,1
8257,Madeira Madeira,Desktop,6
8258,Madeira Madeira,Smartphone,10
8259,Madix,Smartphone,1
8260,Madman Entertainment,Desktop,2
8261,madvertise,Smartphone,1
8262,Maeil Dairy,Desktop,1
8263,Maeil Dairy,Smartphone,9
8264,Maeil Dairy,Tablet,1
8265,Mafra,Desktop,1
8266,Mafra,Smartphone,2
8267,MagicJack,Smartphone,1
8268,Magix,Desktop,9
8269,Mahindra Group,Desktop,5
8270,Mahindra Group,Smartphone,10
8271,MailChimp,Desktop,3
8272,MailChimp,Smartphone,2
8273,Mail.Ru Group,Desktop,1
8274,Mail.Ru Group,Smartphone,348
8275,Mail.Ru Group,Tablet,2
8276,Maine Savings FCU,Smartphone,16
8277,Maine Savings FCU,Tablet,2
8278,Maison de la France,Desktop,1
8279,Maison En Vogue,Desktop,2
8280,Maisonic,Desktop,1
8281,Maisons du monde,Desktop,350
8282,Maisons du monde,Smartphone,482
8283,Maisons du monde,Tablet,56
8284,Maisons Usinees Cote,Desktop,2
8285,Majid Al Futtaim Group,Desktop,3
8286,Majid Al Futtaim Group,Smartphone,2
8287,Major Auto,Smartphone,2
8288,Major League Baseball,Desktop,1
8289,Major League Baseball,Smartphone,19
8290,Major League Baseball,Tablet,2
8291,Majys,Smartphone,1
8292,Make A Wish Foundation,Desktop,1
8293,Make A Wish Foundation,Smartphone,4
8294,MakeMyTrip.com,Desktop,176
8295,MakeMyTrip.com,Smartphone,69
8296,MakeMyTrip.com,Tablet,6
8297,Malabar Group,Desktop,4
8298,Malabar Group,Smartphone,38
8299,Malabar Group,Tablet,1
8300,Malaysia Airlines,Connected TV,1
8301,Malaysia Airlines,Desktop,2585
8302,Malaysia Airlines,Smartphone,3327
8303,Malaysia Airlines,Tablet,1223
8304,MALITERIE,Smartphone,1
8305,Malvern Enterprises,Desktop,4
8306,Malvern Enterprises,Smartphone,2
8307,Malwarebytes,Smartphone,1
8308,Mamisch Dental Health,Desktop,2
8309,Mamisch Dental Health,Smartphone,29
8310,Mammoth Mountain,Desktop,1
8311,Mammoth Mountain,Smartphone,20
8312,Mammoth Mountain,Tablet,5
8313,Manchester Airport,Desktop,176
8314,Manchester Airport,Smartphone,3344
